1.470000 -89.944898 0.000060 0.684072 0.281006 0.022509 0.693471 0.000000
1.480000 -89.650263 0.000064 0.687740 0.277838 0.022505 0.704107 0.000000
1.490000 -89.360366 0.000068 0.691308 0.274730 0.022501 0.712393 0.000000
1.500000 -89.076472 0.000073 0.694779 0.271678 0.022497 0.717102 0.000000
1.510000 -88.799809 0.000078 0.698158 0.268682 0.022493 0.718833 0.000000
1.520000 -88.531021 0.000083 0.701451 0.265739 0.022489 0.719171 0.000000
1.530000 -88.270195 0.000088 0.704660 0.262847 0.022485 0.719028 0.000000
1.540000 -88.017161 0.000094 0.707789 0.260006 0.022481 0.718735 0.000000
1.550000 -87.771676 0.000100 0.710843 0.257213 0.022477 0.718397 0.000000
1.560000 -87.533482 0.000107 0.713825 0.254468 0.022473 0.718044 0.000000
1.570000 -87.302326 0.000113 0.716739 0.251768 0.022470 0.717687 0.000000
1.580000 -87.077968 0.000120 0.719586 0.249111 0.022466 0.717329 0.000000
1.590000 -86.860177 0.000127 0.722371 0.246498 0.022462 0.716971 0.000000
1.600000 -86.648731 0.000134 0.725096 0.243927 0.022458 0.716613 0.000000
1.610000 -86.443421 0.000142 0.727762 0.241396 0.022454 0.716254 0.000000
1.620000 -86.244046 0.000150 0.730374 0.238904 0.022451 0.715896 0.000000
1.630000 -86.050413 0.000157 0.732933 0.236450 0.022447 0.715539 0.000000
1.640000 -85.862338 0.000165 0.735440 0.234033 0.022443 0.715181 0.000000
1.650000 -85.679645 0.000174 0.737899 0.231653 0.022440 0.714823 0.000000
1.660000 -85.502164 0.000182 0.740311 0.229308 0.022436 0.714466 0.000000
1.670000 -85.329734 0.000191 0.742677 0.226997 0.022432 0.714109 0.000000
1.680000 -85.162198 0.000199 0.745000 0.224720 0.022429 0.713752 0.000000
1.690000 -84.999406 0.000208 0.747282 0.222475 0.022425 0.713395 0.000000
1.700000 -84.841215 0.000217 0.749522 0.220262 0.022422 0.713039 0.000000
1.710000 -84.687484 0.000226 0.751724 0.218080 0.022418 0.712682 0.000000
1.720000 -84.538080 0.000236 0.753888 0.215928 0.022414 0.712326 0.000000
1.730000 -84.392875 0.000245 0.756016 0.213806 0.022411 0.711970 0.000000
1.740000 -84.251743 0.000254 0.758109 0.211712 0.022407 0.711614 0.000000
1.750000 -84.114565 0.000264 0.760168 0.209647 0.022404 0.711258 0.000000
1.760000 -83.981224 0.000274 0.762194 0.207609 0.022400 0.710903 0.000000
1.770000 -83.851609 0.000283 0.764189 0.205598 0.022397 0.710547 0.000000
1.780000 -83.725611 0.000293 0.766153 0.203613 0.022394 0.710192 0.000000
1.790000 -83.603126 0.000303 0.768087 0.201655 0.022390 0.709837 0.000000
1.800000 -83.484052 0.000313 0.769992 0.199721 0.022387 0.709482 0.000000
1.810000 -83.368292 0.000323 0.771870 0.197812 0.022383 0.709128 0.000000
1.820000 -83.255750 0.000333 0.773720 0.195927 0.022380 0.708773 0.000000
1.830000 -83.146335 0.000343 0.775544 0.194066 0.022377 0.708419 0.000000
1.840000 -83.039958 0.000353 0.777343 0.192227 0.022373 0.708065 0.000000
1.850000 -82.936533 0.000363 0.779117 0.190412 0.022370 0.707711 0.000000
1.860000 -82.835976 0.000373 0.780866 0.188619 0.022366 0.707357 0.000000
1.870000 -82.738206 0.000383 0.782593 0.186847 0.022363 0.707003 0.000000
1.880000 -82.643145 0.000393 0.784297 0.185097 0.022360 0.706650 0.000000
1.890000 -82.550716 0.000403 0.785978 0.183368 0.022357 0.706297 0.000000
1.900000 -82.460847 0.000413 0.787638 0.181659 0.022353 0.705944 0.000000
1.910000 -82.373464 0.000423 0.789277 0.179971 0.022350 0.705591 0.000000
1.920000 -82.288499 0.000433 0.790896 0.178302 0.022347 0.705238 0.000000
1.930000 -82.205884 0.000442 0.792495 0.176653 0.022343 0.704886 0.000000
1.940000 -82.125554 0.000452 0.794075 0.175022 0.022340 0.704533 0.000000
1.950000 -82.047444 0.000462 0.795635 0.173411 0.022337 0.704181 0.000000
1.960000 -81.971494 0.000472 0.797177 0.171818 0.022334 0.703829 0.000000
1.970000 -81.897643 0.000481 0.798701 0.170243 0.022330 0.703477 0.000000
1.980000 -81.825833 0.000491 0.800208 0.168686 0.022327 0.703126 0.000000
1.990000 -81.756007 0.000500 0.801698 0.167146 0.022324 0.702774 0.000000
2.000000 -81.688111 0.000510 0.803170 0.165623 0.022321 0.702423 0.000000
2.010000 -81.622090 0.000519 0.804627 0.164117 0.022318 0.702072 0.000000
2.020000 -81.557894 0.000528 0.806067 0.162628 0.022314 0.701721 0.000000
2.030000 -81.495470 0.000537 0.807492 0.161156 0.022311 0.701370 0.000000
2.040000 -81.434772 0.000546 0.808901 0.159699 0.022308 0.701019 0.000000
2.050000 -81.375750 0.000555 0.810296 0.158258 0.022305 0.700669 0.000000
2.060000 -81.318359 0.000564 0.811676 0.156832 0.022302 0.700319 0.000000
2.070000 -81.262553 0.000573 0.813041 0.155422 0.022299 0.699969 0.000000
2.080000 -81.208288 0.000581 0.814392 0.154027 0.022296 0.699619 0.000000
2.090000 -81.155523 0.000590 0.815730 0.152647 0.022292 0.699269 0.000000
2.100000 -81.104216 0.000598 0.817054 0.151281 0.022289 0.698919 0.000000
2.110000 -81.054326 0.000607 0.818365 0.149930 0.022286 0.698570 0.000000
2.120000 -81.005814 0.000615 0.819664 0.148593 0.022283 0.698221 0.000000
2.130000 -80.958642 0.000623 0.820949 0.147270 0.022280 0.697872 0.000000
2.140000 -80.912774 0.000631 0.822222 0.145961 0.022277 0.697523 0.000000
2.150000 -80.868173 0.000639 0.823483 0.144665 0.022274 0.697174 0.000000
2.160000 -80.824805 0.000646 0.824731 0.143383 0.022271 0.696826 0.000000
2.170000 -80.782634 0.000654 0.825968 0.142114 0.022268 0.696478 0.000000
2.180000 -80.741629 0.000661 0.827194 0.140857 0.022265 0.696129 0.000000
2.190000 -80.701757 0.000669 0.828408 0.139614 0.022261 0.695781 0.000000
2.200000 -80.662987 0.000676 0.829610 0.138383 0.022258 0.695434 0.000000
2.210000 -80.625288 0.000683 0.830802 0.137165 0.022255 0.695086 0.000000
2.220000 -80.588631 0.000690 0.831983 0.135959 0.022252 0.694739 0.000000
2.230000 -80.552986 0.000697 0.833154 0.134765 0.022249 0.694391 0.000000
2.240000 -80.518327 0.000704 0.834314 0.133583 0.022246 0.694044 0.000000
2.250000 -80.484625 0.000710 0.835464 0.132413 0.022243 0.693697 0.000000
2.260000 -80.451855 0.000717 0.836603 0.131255 0.022240 0.693350 0.000000
2.270000 -80.419990 0.000723 0.837733 0.130108 0.022237 0.693004 0.000000
2.280000 -80.389005 0.000730 0.838853 0.128972 0.022234 0.692657 0.000000
2.290000 -80.358876 0.000736 0.839964 0.127847 0.022231 0.692311 0.000000
2.300000 -80.329580 0.000742 0.841065 0.126734 0.022228 0.691965 0.000000
2.310000 -80.301093 0.000748 0.842156 0.125632 0.022225 0.691619 0.000000
2.320000 -80.273392 0.000753 0.843238 0.124540 0.022222 0.691273 0.000000
2.330000 -80.246457 0.000759 0.844312 0.123459 0.022219 0.690928 0.000000
2.340000 -80.220266 0.000765 0.845376 0.122388 0.022216 0.690583 0.000000
2.350000 -80.194797 0.000770 0.846432 0.121328 0.022213 0.690237 0.000000
2.360000 -80.170032 0.000775 0.847479 0.120278 0.022210 0.689892 0.000000
2.370000 -80.145951 0.000781 0.848517 0.119238 0.022207 0.689547 0.000000
2.380000 -80.122534 0.000786 0.849547 0.118208 0.022204 0.689203 0.000000
2.390000 -80.099763 0.000791 0.850569 0.117188 0.022201 0.688858 0.000000
2.400000 -80.077621 0.000796 0.851582 0.116178 0.022198 0.688514 0.000000
2.410000 -80.056089 0.000801 0.852587 0.115178 0.022195 0.688170 0.000000
2.420000 -80.035151 0.000805 0.853585 0.114187 0.022192 0.687826 0.000000
2.430000 -80.014790 0.000810 0.854574 0.113205 0.022189 0.687482 0.000000
2.440000 -79.994991 0.000814 0.855556 0.112233 0.022186 0.687138 0.000000
2.450000 -79.975737 0.000819 0.856530 0.111270 0.022183 0.686795 0.000000
2.460000 -79.957013 0.000823 0.857496 0.110316 0.022180 0.686451 0.000000
2.470000 -79.938805 0.000827 0.858455 0.109371 0.022177 0.686108 0.000000
2.480000 -79.921099 0.000831 0.859406 0.108435 0.022174 0.685765 0.000000
2.490000 -79.903879 0.000835 0.860350 0.107508 0.022171 0.685423 0.000000
2.500000 -79.887134 0.000839 0.861287 0.106590 0.022169 0.685080 0.000000
2.510000 -79.870848 0.000843 0.862217 0.105680 0.022166 0.684737 0.000000
2.520000 -79.855011 0.000847 0.863140 0.104778 0.022163 0.684395 0.000000
2.530000 -79.839608 0.000851 0.864055 0.103885 0.022160 0.684053 0.000000
2.540000 -79.824629 0.000854 0.864964 0.103001 0.022157 0.683711 0.000000
2.550000 -79.810060 0.000858 0.865866 0.102124 0.022154 0.683369 0.000000
2.560000 -79.795892 0.000861 0.866761 0.101256 0.022151 0.683028 0.000000
2.570000 -79.782112 0.000865 0.867650 0.100396 0.022148 0.682686 0.000000
2.580000 -79.768709 0.000868 0.868532 0.099544 0.022145 0.682345 0.000000
2.590000 -79.755674 0.000871 0.869407 0.098699 0.022142 0.682004 0.000000
2.600000 -79.742995 0.000874 0.870276 0.097863 0.022139 0.681663 0.000000
2.610000 -79.730663 0.000877 0.871139 0.097034 0.022136 0.681322 0.000000
2.620000 -79.718668 0.000880 0.871995 0.096213 0.022133 0.680982 0.000000
2.630000 -79.707001 0.000883 0.872845 0.095399 0.022130 0.680641 0.000000
2.640000 -79.695653 0.000886 0.873689 0.094593 0.022127 0.680301 0.000000
2.650000 -79.684613 0.000889 0.874526 0.093794 0.022125 0.679961 0.000000
2.660000 -79.673875 0.000891 0.875358 0.093002 0.022122 0.679621 0.000000
2.670000 -79.663429 0.000894 0.876184 0.092218 0.022119 0.679281 0.000000
2.680000 -79.653268 0.000896 0.877003 0.091441 0.022116 0.678942 0.000000
2.690000 -79.643382 0.000899 0.877817 0.090671 0.022113 0.678602 0.000000
2.700000 -79.633766 0.000901 0.878625 0.089908 0.022110 0.678263 0.000000
2.710000 -79.624410 0.000904 0.879427 0.089152 0.022107 0.677924 0.000000
2.720000 -79.615308 0.000906 0.880224 0.088403 0.022104 0.677585 0.000000
2.730000 -79.606452 0.000908 0.881014 0.087661 0.022101 0.677247 0.000000
2.740000 -79.597836 0.000911 0.881800 0.086925 0.022098 0.676908 0.000000
2.750000 -79.589452 0.000913 0.882579 0.086196 0.022096 0.676570 0.000000
2.760000 -79.581295 0.000915 0.883353 0.085474 0.022093 0.676232 0.000000
2.770000 -79.573358 0.000917 0.884122 0.084758 0.022090 0.675893 0.000000
2.780000 -79.565634 0.000919 0.884885 0.084049 0.022087 0.675556 0.000000
2.790000 -79.558119 0.000921 0.885643 0.083346 0.022084 0.675218 0.000000
2.800000 -79.550805 0.000923 0.886396 0.082650 0.022081 0.674880 0.000000
2.810000 -79.543687 0.000925 0.887143 0.081959 0.022078 0.674543 0.000000
2.820000 -79.536760 0.000926 0.887885 0.081275 0.022075 0.674206 0.000000
2.830000 -79.530018 0.000928 0.888622 0.080598 0.022072 0.673869 0.000000
2.840000 -79.523457 0.000930 0.889354 0.079926 0.022069 0.673532 0.000000
2.850000 -79.517070 0.000931 0.890081 0.079260 0.022067 0.673195 0.000000
2.860000 -79.510853 0.000933 0.890802 0.078601 0.022064 0.672859 0.000000
2.870000 -79.504802 0.000935 0.891519 0.077947 0.022061 0.672522 0.000000
2.880000 -79.498911 0.000936 0.892231 0.077299 0.022058 0.672186 0.000000
2.890000 -79.493176 0.000938 0.892938 0.076657 0.022055 0.671850 0.000000
2.900000 -79.487593 0.000939 0.893640 0.076020 0.022052 0.671514 0.000000
2.910000 -79.482157 0.000941 0.894337 0.075390 0.022049 0.671179 0.000000
2.920000 -79.476864 0.000942 0.895029 0.074765 0.022046 0.670843 0.000000
2.930000 -79.471711 0.000943 0.895717 0.074146 0.022044 0.670508 0.000000
2.940000 -79.466693 0.000945 0.896400 0.073532 0.022041 0.670173 0.000000
2.950000 -79.461806 0.000946 0.897078 0.072923 0.022038 0.669838 0.000000
